"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT06","WT08","WT09"
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-10-09","5.37",,"0.45","0.0","0.0","64","68","62","  130","  140","8.9","14.1","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-10-10","8.28",,"0.08","0.0","0.0","64","67","61","  120","  110","15.0","25.1","    1",,"    1",,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-10-11","6.93",,"0.00","0.0","0.0","69","77","65","  200","  190","21.0","33.1","    1",,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-10-12","4.92",,"0.16","0.0","0.0","67","70","62","  110","  100","12.1","21.9","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-10-13","4.47",,"0.00","0.0","0.0","63","66","61","  220","  210","8.9","14.1","    1",,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-10-14","6.49",,"0.00","0.0","0.0","64","69","51","  200","  190","15.0","23.9",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-10-15","2.68",,"0.05","0.0","0.0","54","63","47","  290","  290","10.1","14.1","    1","    1",,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-10-16","8.05",,"0.46","0.0","0.0","52","58","47","  310","  310","23.0","38.9","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-10-17","10.74",,"0.13","0.0","0.0","50","59","43","  300","  300","23.0","36.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-10-18","3.58",,"0.00","0.0","0.0","51","61","37","  310","  310","13.0","18.1",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-10-19","2.91",,"0.00","0.0","0.0","52","75","41","  230","  220","14.1","19.9","    1","    1",,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-10-20","3.80",,"0.03","0.0","0.0","54","62","48","  290","  300","13.0","17.0","    1","    1",,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-10-21","6.71",,"0.21","0.0","0.0","46","48","31","  310","   20","15.0","23.9","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-10-22","3.13",,"0.04","0.0","0.0","39","49","32","  310","  320","10.1","14.1",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-10-23","3.36",,"0.20","0.0","0.0","41","53","32","  270","  290","17.0","23.9","    1","    1",,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-10-24","3.80",,"0.30","0.0","0.0","42","49","38","  320","   40","12.1","17.0","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-10-25","7.83",,"0.00","0.0","0.0","43","51","38","   60","   50","16.1","28.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-10-26","6.93",,"0.00","0.0","0.0","43","54","35","   30","   20","12.1","18.1",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-10-27","2.68",,"0.00","0.0","0.0","47","52","42","  120","   70","8.1","12.1",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-10-28","6.04",,"0.00","0.0","0.0","49","57","43","  110","  120","16.1","25.1",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-10-29","4.25",,"0.00","0.0","0.0","50","57","46","   40","   30","8.1","15.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-10-30","5.37",,"0.00","0.0","0.0","50","61","39","  300","   70","12.1","17.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-10-31","10.51",,"0.10","0.0","0.0","48","53","42","  300","  310","25.1","40.0","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-11-01","10.96",,"0.52","0.0","0.0","40","44","34","  270","  280","19.9","32.0","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-11-02","3.13",,"0.53","2.9","3.1","36","40","31","  310",,"8.1",,"    1","    1",,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-11-03","1.34",,"0.00","0.0","2.0","33","38","26","   20",,"6.0",,,,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-11-04","3.58",,"0.00","0.0","2.0","34","42","28","  230","  260","10.1","14.1",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-11-05","4.47",,"0.00","0.0","0.0","39","50","31","  200","  170","10.1","17.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-11-06","8.05",,"0.03","0.0","0.0","47","55","43","  190","  200","17.0","25.1",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-11-07","5.37",,"0.00","0.0","0.0","53","62","43","  230","  220","13.0","19.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-11-08","7.16",,"0.00","0.0","0.0","51","59","44","  310","  310","17.0","25.1","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-11-09","4.92",,"0.00","0.0","0.0","47","52","36","  300","  310","12.1","16.1",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-11-10","5.14",,"0.00","0.0","0.0","43","51","34","  260","  280","13.0","17.0",,,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-11-11","14.09",,"0.19","0.0","0.0","44","51","37","  120","  100","25.9","49.0","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-11-12","5.82",,"0.10","0.0","0.0","43","46","33","  170","  150","15.0","23.9","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-11-13","6.49",,"0.24","0.0","0.0","35","42","31","  330","  320","21.0","31.1","    1",,,"    1","    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-11-14","3.13",,"0.12","1.0","1.2","34","37","31","  360","   10","10.1","15.0","    1",,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-11-15","3.80",,"0.04","0.0","1.2","35","41","31","  310","  300","14.1","21.0","    1",,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-11-16","6.26",,"0.07","0.0","0.0","32","36","30","  130","  110","15.0","25.1",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-11-17","6.49",,"0.09","0.0","0.0","41","45","36","  150","  120","17.0","30.0","    1","    1",,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-11-18","13.65",,"0.20","1.8","0.0","37","41","33","  290","  290","21.9","35.1","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-11-19","3.58",,"0.10","0.7","3.1","33","39","27","  260","  260","13.0","21.0","    1",,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-11-20","6.93",,"0.00","0.0","2.0","36","41","34","  150","  150","13.0","19.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-11-21","9.62",,"0.22","0.6","1.2","36","39","27","  300","  290","32.0","52.1","    1",,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-11-22","11.86",,"0.64","7.2","3.1","28","32","23","  290","  310","31.1","46.1","    1","    1",,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-11-23","4.70",,"0.20","2.7","9.8","29","34","24","  150","  140","12.1","17.0","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-11-24","5.82",,"0.00","0.0","7.9","36","42","31","  130","  130","13.0","19.9",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-11-25","8.05",,"0.12","0.3","3.9","36","41","21","  340","   10","17.0","27.1","    1",,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-11-26","8.05",,"0.00","0.0","3.9","20","23","11","  340","  340","17.0","23.9",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-11-27","3.80",,"0.00","0.0","3.9","19","27","12","  120","  130","8.1","12.1",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-11-28","4.70",,"0.23","2.2","5.1","28","33","25","  350","  340","15.0","23.0","    1",,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-11-29","3.36",,"0.00","0.0","5.9","31","35","27","  230","  240","12.1","17.0","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-11-30","8.50",,"0.20","1.0","5.9","33","38","31","  310","  320","25.9","46.1","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-12-01","6.71",,"0.13","0.2","5.1","30","39","22","  160","  320","15.0","23.0","    1",,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-12-02","15.21",,"0.39","0.0","3.1","37","42","26","  290","  350","25.9","40.0","    1",,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-12-03","3.13",,"0.03","0.4","2.0","25","32","19","  240","  250","12.1","17.0","    1",,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-12-04","13.20",,"0.44","5.1","3.9","31","34","27","  290","  270","25.1","40.9","    1","    1",,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-12-05","8.05",,"0.14","2.0","5.9","26","29","22","   90","  100","19.9","36.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-12-06","13.87",,"0.19","3.0","7.1","28","33","16","  310","  310","25.9","45.0","    1","    1",,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-12-07","6.71",,"0.15","1.9","9.8","14","18","6","  240","  200","16.1","23.0",,,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-12-08","2.46",,"0.09","1.8","11.0","16","25","10","  320","  330","15.0","21.9","    1",,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-12-09","9.62",,"0.18","2.0","9.8","24","33","19","  140","  120","21.9","33.1","    1",,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-12-10","5.82",,"0.06","0.0","11.0","35","39","32","   70","  270","15.0","23.9","    1",,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-12-11","13.20",,"0.94","6.6","13.0","33","35","29","  320","  320","29.1","48.1","    1","    1",,"    1","    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-12-12","11.63",,"0.00","0.0","16.1","33","40","24","  230","  200","23.9","36.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-12-13","8.72",,"0.00","0.0","14.2","39","44","32","  310","  310","17.0","31.1",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-12-14","6.93",,"0.00","0.0","13.0","33","36","27","  120","  130","17.0","27.1",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-12-15","8.95",,"0.15","0.0","11.8","38","45","35","  110","   90","16.1","25.9","    1","    1",,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-12-16","19.91",,"0.05","0.0","5.9","43","52","30","  230","  230","36.9","57.9","    1","    1",,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-12-17","11.63",,"0.01","0.5","3.1","28","31","24","  280","  260","25.9","38.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-12-18","5.82",,"0.04","0.3","3.9","24","25","17","  350","  340","12.1","18.1",,,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-12-19","6.04",,"0.00","0.0","3.9","18","30","12","  170","  170","16.1","25.9",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-12-20","12.30",,"0.12","1.6","3.9","32","35","23","  300","  310","25.9","40.0",,,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-12-21","8.05",,"0.47","6.9","7.1","24","29","21","  280","  290","25.9","40.0","    1","    1",,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-12-22","7.83",,"0.15","1.9","11.8","22","28","12","  260","  270","21.9","33.1","    1",,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-12-23","4.70",,"0.02","0.0","12.0","20","30","12","  120","  120","14.1","19.9",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-12-24","9.40",,"0.31","0.0","12.0","32","38","26","  120","  110","16.1","28.0","    1",,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-12-25","11.41",,"0.00","0.0","7.0","36","39","31","  310","  320","21.9","34.0","    1","    1",,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-12-26","6.49",,"0.00","0.0","6.0","28","31","19","  310","   60","16.1","25.9",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-12-27","9.62",,"0.23","1.3","6.0","20","28","16","  110","  100","17.0","30.0","    1",,,"    1","    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-12-28","7.38",,"0.05","1.1","9.0","27","30","25","  280","  270","21.0","32.0","    1",,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-12-29","9.62",,"0.12","0.8","8.0","30","34","26","  300","  300","19.9","32.0","    1",,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-12-30","4.70",,"0.00","0.0","9.0","24","28","17","  230","  220","12.1","16.1",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2021-12-31","5.59",,"0.05","0.7","9.0","29","33","27","  320","  320","14.1","21.0","    1",,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2022-01-01","8.95",,"0.01","0.0","9.0","21","27","10","  340","  350","17.0","25.9",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2022-01-02","3.13",,"0.02","0.4","9.0","8","14","3","   30","   40","10.1","16.1",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2022-01-03","5.14",,"0.00","0.0","9.0","15","28","6","  260","  270","15.0","23.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2022-01-04","6.26",,"0.00","0.0","9.0","26","31","22","  120","  130","14.1","23.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2022-01-05","9.40",,"0.11","1.1","10.0","23","31","7","   60","   70","16.1","27.1",,,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2022-01-06","6.93",,"0.00","0.0","10.0","5","7","-1","   20","  360","15.0","21.9",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2022-01-07","4.70",,"0.00","0.0","10.0","2","13","-7","  310","  310","14.1","17.0",,,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2022-01-08","10.51",,"0.00","0.0","10.0","16","27","5","  150","  150","21.0","29.1",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2022-01-09","17.67",,"0.62","9.0","11.0","23","29","10","  270","  280","31.1","49.0","    1",,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2022-01-10","7.83",,"0.47","7.1","24.0","6","13","-6","  300","  310","23.0","35.1",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2022-01-11","8.05",,"0.00","0.0","22.0","0","21","-8","  140","  140","17.0","25.1",,,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2022-01-12","7.16",,"0.00","0.0","20.0","22","27","16","  310","  320","21.9","34.0",,,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2022-01-13","4.47",,"0.01","0.1","19.0","17","26","5","  310","   20","15.0","21.9",,,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2022-01-14","5.37",,"0.00","0.0","18.0","-1","5","-14","   70","   70","13.0","19.9",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2022-01-15","4.92",,"0.00","0.0","18.0","-7","1","-15","   90","   50","10.1","18.1",,,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2022-01-16","5.82",,"0.05","0.6","17.0","8","24","-7","  140","  140","13.0","16.1",,,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2022-01-17","5.82",,"0.01","0.5","17.0","23","26","15","  320","  320","17.0","28.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2022-01-18","8.05",,"0.31","4.0","17.0","14","19","10","  110","  110","21.0","36.9","    1",,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2022-01-19","14.54",,"0.45","5.6","26.0","18","32","0","  290","  290","29.1","46.1","    1",,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2022-01-20","2.68",,"0.00","0.0","27.0","0","8","-6","   20","   10","8.9","13.0",,,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2022-01-21","7.61",,"0.00","0.0","26.0","14","21","8","  150","  160","18.1","27.1",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2022-01-22","11.86",,"0.35","4.9","26.0","20","22","8","  290","  280","23.9","38.9",,,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2022-01-23","4.92",,"0.04","0.5","29.0","7","14","0","  240","  240","16.1","25.1",,,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2022-01-24","5.59",,"0.01","0.2","27.0","12","20","4","  320","  310","16.1","25.1",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2022-01-25","2.46",,"0.01","0.0","26.0","3","8","-9","   30","   10","8.1","13.0",,,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2022-01-26","6.49",,"0.01","0.0","25.0","4","17","-3","  180","  160","18.1","27.1",,,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2022-01-27","12.30",,"0.19","2.2","27.0","19","25","3","  220","  220","28.0","40.9",,,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2022-01-28","4.25",,"0.00","0.0","27.0","3","10","-5","  140","   20","8.9","15.0",,,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2022-01-29","5.14",,"0.00","0.0","26.0","5","17","-4","  120","  140","10.1","15.0",,,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2022-01-30","3.58",,"0.03","0.7","24.0","17","27","10","  320","  330","12.1","15.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2022-01-31","5.82",,"0.00","0.0","23.0","20","26","16","  140","  120","14.1","21.9",,,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2022-02-01","13.20",,"0.00","0.0","20.0","30","42","21","  210","  200","25.1","38.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2022-02-02","11.18",,"0.02","0.3","19.0","26","30","15","  300","  300","21.0","31.1",,,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2022-02-03","6.49",,"0.01","0.1","18.0","10","15","-2","  330","  320","15.0","21.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2022-02-04","3.13",,"0.00","0.0","18.0","0","8","-8","  120","  100","8.1","12.1",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2022-02-05","6.26",,"0.08","1.0","18.0","3","20","-9","  130","  140","16.1","25.1",,,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2022-02-06","3.80",,"0.16","1.9","19.0","22","26","20","  130","  130","17.0","25.9","    1",,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2022-02-07","3.80",,"0.00","0.0","22.0","24","27","22","  300","  310","13.0","18.1","    1",,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2022-02-08","5.82",,"0.00","0.0","22.0","23","29","13","  120","  130","14.1","19.9",,,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2022-02-09","6.71",,"0.22","2.5","22.0","27","35","22","  310","  290","15.0","21.9","    1",,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2022-02-10","8.72"," 0751","0.07","1.0","24.0","26","32","21","  290","  300","23.0","36.0",,,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2022-02-11","9.84",,"0.25","3.5","27.0","27","34","7","   20","   40","18.1","29.1","    1",,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2022-02-12","6.49",,"0.01","0.1","27.0","3","7","-9","  360","  360","17.0","25.1",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2022-02-13","2.68",,"0.00","0.0","27.0","-4","6","-11","  180","   60","8.1","13.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2022-02-14","3.36",,"0.08","1.2","26.0","-1","16","-11","  320","  320","10.1","15.0",,,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2022-02-15","6.26",,"0.05","0.6","26.0","11","19","-2","  110","  140","18.1","30.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2022-02-16","9.40",,"0.09","1.2","25.0","28","43","18","  310","  300","18.1","27.1","    1",,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2022-02-17","11.63",,"0.00","0.0","23.0","24","29","9","  330","  340","18.1","28.0",,,,,,
